geo,geo_tipo,serie_tipo,macrossetor,atividade,variavel,modelo,parametros,mase_ponderado,mase_h1,mase_h2,mase_h3,fallback
Piauí,estado,Atividade,servicos,imobiliaria,idx_preco,ets,"ETS(A,N,N)",0.38029932556941315,0.4513588150172669,0.30430233883154817,0.31664608205657624,FALSE
Piauí,estado,Atividade,adm_publica,adm_publica,idx_volume,ets_amort,"ETS(M,Ad,N)",1.8282489549245966,1.7126876900058419,2.0309284148733706,1.813132927298323,FALSE
Piauí,estado,Atividade,adm_publica,adm_publica,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.8329252962079162,0.770931234149455,0.7686604554412877,1.0843077125040124,FALSE
Piauí,estado,Atividade,servicos,outros_servicos,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",1.1926818541098583,1.0784700065661135,1.3192435528990496,1.2883689247854333,FALSE
Piauí,estado,Atividade,servicos,outros_servicos,idx_preco,ets,"ETS(A,N,N)",0.6157808706595328,0.7108032566879018,0.6327845062976075,0.3527194521314981,FALSE
Ceará,estado,Atividade,agropecuaria,agropecuaria,idx_volume,ets_amort,"ETS(A,Ad,N)",0.24990474185294045,0.23724256113677666,0.22930454222527927,0.3124604930848417,FALSE
Ceará,estado,Atividade,agropecuaria,agropecuaria,idx_preco,ets,"ETS(M,N,N)",0.9429212540916272,1.0431250200540263,0.8925982101094607,0.7678964051588787,FALSE
Ceará,estado,Atividade,industria,ind_extrativa,idx_volume,ets,"ETS(A,N,N)",0.9885055968568903,0.7774655944049415,0.9729770017510586,1.5393984956455102,FALSE
Ceará,estado,Atividade,industria,ind_extrativa,idx_preco,ssm,Local linear structural model,0.8090372876950082,0.7303073531270924,0.8315428513770138,0.972103778591789,FALSE
Ceará,estado,Atividade,industria,ind_transformacao,idx_volume,ssm,Local linear structural model,0.5363492863525146,0.5446054074105094,0.48661421231067836,0.5903115947702816,FALSE
Ceará,estado,Atividade,industria,ind_transformacao,idx_preco,ets,"ETS(A,N,N)",1.5414491547018232,1.5136443948790548,1.6774378352188641,1.406978033483183,FALSE
Ceará,estado,Atividade,industria,eletricidade_gas_agua,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",1.0441128041484513,1.0386660805086834,1.0220061900401696,1.0908895344102942,FALSE
Ceará,estado,Atividade,industria,eletricidade_gas_agua,idx_preco,theta,Theta,0.5710591007194684,0.4166019361707164,0.7389723622079073,0.70533211985869,FALSE
Ceará,estado,Atividade,industria,construcao,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.8427190745274408,0.7968650330240472,0.9290575045085159,0.827846533314312,FALSE
Ceará,estado,Atividade,industria,construcao,idx_preco,ets,"ETS(M,N,N)",0.888128086275435,0.8210799232789133,0.9707504426142319,0.9318149592585437,FALSE
Ceará,estado,Atividade,servicos,comercio_veiculos,idx_volume,ets,"ETS(M,N,N)",0.7469431262046076,0.7051967121365785,0.7192898940053829,0.8927890096735173,FALSE
Ceará,estado,Atividade,servicos,comercio_veiculos,idx_preco,ets_amort,"ETS(M,Ad,N)",0.5082720793304372,0.5895128115059196,0.4223858822314354,0.43399954454023365,FALSE
Ceará,estado,Atividade,servicos,transporte_armazenagem,idx_volume,ets,"ETS(M,N,N)",0.8986260164555934,0.8670271502394739,0.9758548573793184,0.8617799206103047,FALSE
Ceará,estado,Atividade,servicos,transporte_armazenagem,idx_preco,rw,Random walk with drift,0.2929728246847362,0.057736665221427154,0.28395936216492024,0.8945834171227325,FALSE
Ceará,estado,Atividade,servicos,informacao_comunicacao,idx_volume,ssm,Local linear structural model,0.43740394153381534,0.579971264441875,0.29288573660108447,0.2977629416627626,FALSE
Ceará,estado,Atividade,servicos,informacao_comunicacao,idx_preco,arima,"ARIMA(1,0,0) with non-zero mean",0.700837934744338,0.6647223536351843,0.7721366907978877,0.6841787534368976,FALSE
Ceará,estado,Atividade,servicos,financeiro_seguros,idx_volume,arma,"ARIMA(1,0,0) with non-zero mean",1.0370282228542855,0.9009204355781109,1.3287347486368242,0.9397379023709147,FALSE
Ceará,estado,Atividade,servicos,financeiro_seguros,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.8015875823701757,0.5610658946314993,1.007611295836888,1.0938562315167983,FALSE
Ceará,estado,Atividade,servicos,imobiliaria,idx_volume,theta,Theta,0.665518869759231,0.7901425786521756,0.3389153019867729,0.8438649491855567,FALSE
Ceará,estado,Atividade,servicos,imobiliaria,idx_preco,ets,"ETS(M,N,N)",1.2779816363399232,1.2886493833516952,1.0586935457954207,1.5802444046272466,FALSE
Ceará,estado,Atividade,adm_publica,adm_publica,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",1.3234299744712272,1.403688190279093,1.3375344944108392,1.1016276550421444,FALSE
Ceará,estado,Atividade,adm_publica,adm_publica,idx_preco,ssm,Local linear structural model,0.7726707635843953,0.7263760143091972,0.681633146038746,1.0249640630908647,FALSE
Ceará,estado,Atividade,servicos,outros_servicos,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",1.3132093810614696,1.0667087546233527,1.5491796065337444,1.575505608948349,FALSE
Ceará,estado,Atividade,servicos,outros_servicos,idx_preco,ssm,Local linear structural model,0.6453857880366893,0.6365318066297386,0.6453946204009701,0.6675074930076448,FALSE
Rio Grande do Norte,estado,Atividade,agropecuaria,agropecuaria,idx_volume,ets,"ETS(A,N,N)",0.37396329144061136,0.554384242669846,0.2211935340610011,0.15206554943694012,FALSE
Rio Grande do Norte,estado,Atividade,agropecuaria,agropecuaria,idx_preco,ets,"ETS(A,N,N)",0.5404351462199773,0.43674171961831093,0.5958639902008063,0.7165254467529001,FALSE
Rio Grande do Norte,estado,Atividade,industria,ind_extrativa,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.6528774914022905,0.6488321468099668,0.6399359963503284,0.6824030954610428,FALSE
Rio Grande do Norte,estado,Atividade,industria,ind_extrativa,idx_preco,ets,"ETS(A,N,N)",1.1239670496962182,1.1913251291672626,1.0151621538995668,1.1187791947135843,FALSE
Rio Grande do Norte,estado,Atividade,industria,ind_transformacao,idx_volume,ets,"ETS(A,N,N)",0.6535080082785463,0.4856675287266012,0.4970370121405772,1.3078157013653624,FALSE
Rio Grande do Norte,estado,Atividade,industria,ind_transformacao,idx_preco,rw,Random walk with drift,0.5812489045692523,0.2336324495704469,0.9474872160823612,0.9009325747966025,FALSE
Rio Grande do Norte,estado,Atividade,industria,eletricidade_gas_agua,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",1.2306787412969868,1.170929378889167,1.2574843645890892,1.3398437123783828,FALSE
Rio Grande do Norte,estado,Atividade,industria,eletricidade_gas_agua,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.5965547575316416,0.485039223027524,0.7425814848246579,0.6563035028524111,FALSE
Rio Grande do Norte,estado,Atividade,industria,construcao,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",0.5891909720226891,0.5370157338038261,0.6905302960745893,0.5676200814919964,FALSE
Rio Grande do Norte,estado,Atividade,industria,construcao,idx_preco,ets_amort,"ETS(M,Ad,N)",0.4506806548738004,0.2945363081923115,0.4639800616821099,0.821092411365058,FALSE
Rio Grande do Norte,estado,Atividade,servicos,comercio_veiculos,idx_volume,ets,"ETS(M,N,N)",0.535230759891419,0.7012787326164285,0.3895312012495721,0.33866016604166593,FALSE
Rio Grande do Norte,estado,Atividade,servicos,comercio_veiculos,idx_preco,ets_amort,"ETS(A,Ad,N)",0.5230209347795642,0.48284158070686434,0.496089580550535,0.6638663513048582,FALSE
Rio Grande do Norte,estado,Atividade,servicos,transporte_armazenagem,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",0.9438248413180756,0.7559481466170117,1.1217809569965385,1.146582404553041,FALSE
Rio Grande do Norte,estado,Atividade,servicos,transporte_armazenagem,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.9178100067150539,0.5918925952911662,1.0589571746099717,1.5208827834323964,FALSE
Rio Grande do Norte,estado,Atividade,servicos,informacao_comunicacao,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.5042800254849858,0.5363140016539653,0.37616192126130904,0.6163722413980526,FALSE
Rio Grande do Norte,estado,Atividade,servicos,informacao_comunicacao,idx_preco,ets_amort,"ETS(A,Ad,N)",0.5673046840460159,0.35608853653894185,0.7372902069253636,0.8403667684946791,FALSE
Rio Grande do Norte,estado,Atividade,servicos,financeiro_seguros,idx_volume,theta,Theta,0.9403574305116418,0.7854035518941628,0.921114258902638,1.356606884468845,FALSE
Rio Grande do Norte,estado,Atividade,servicos,financeiro_seguros,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.9670101542538114,0.6285053115961114,1.2541500779483417,1.3825623753562664,FALSE
Rio Grande do Norte,estado,Atividade,servicos,imobiliaria,idx_volume,arma,"ARIMA(1,0,0) with non-zero mean",0.8180932095726392,0.7930149798602911,0.972912468961585,0.6485598947700907,FALSE
Rio Grande do Norte,estado,Atividade,servicos,imobiliaria,idx_preco,ets,"ETS(A,N,N)",0.5155186868076763,0.4830305581555283,0.5119174108431647,0.602140922384814,FALSE
Rio Grande do Norte,estado,Atividade,adm_publica,adm_publica,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",0.9801725784779344,1.0225862724461123,0.9913219797242374,0.857414241688035,FALSE
Rio Grande do Norte,estado,Atividade,adm_publica,adm_publica,idx_preco,arma,"ARIMA(0,0,0) with non-zero mean",0.8549131699390559,0.9656311127978308,0.7810368464665782,0.6889327980008352,FALSE
Rio Grande do Norte,estado,Atividade,servicos,outros_servicos,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",2.0183713749647225,1.824367607164283,2.200442472078482,2.2302741487951825,FALSE
Rio Grande do Norte,estado,Atividade,servicos,outros_servicos,idx_preco,theta,Theta,0.28612085542489596,0.29011969625531575,0.32096564617511286,0.223856567223521,FALSE
Paraíba,estado,Atividade,agropecuaria,agropecuaria,idx_volume,ets,"ETS(M,N,N)",0.37960489859410584,0.3546844733146818,0.3633570186912764,0.4662777816469103,FALSE
Paraíba,estado,Atividade,agropecuaria,agropecuaria,idx_preco,ets,"ETS(A,N,N)",0.7724193276989977,0.7731576147479936,0.7924470575738587,0.7405320152642166,FALSE
Paraíba,estado,Atividade,industria,ind_extrativa,idx_volume,theta,Theta,0.264667050195148,0.2830004666523298,0.2676787083693009,0.21431602179096432,FALSE
Paraíba,estado,Atividade,industria,ind_extrativa,idx_preco,arima,"ARIMA(1,0,0) with non-zero mean",0.30695368241378995,0.28379806049052364,0.31665201630674206,0.35029523638252746,FALSE
Paraíba,estado,Atividade,industria,ind_transformacao,idx_volume,ets,"ETS(M,N,N)",0.605732737304153,0.5524691744004578,0.6010808817578496,0.7458694278828458,FALSE
Paraíba,estado,Atividade,industria,ind_transformacao,idx_preco,rw,Random walk with drift,0.4242836301084776,0.38896088125515776,0.3545348259853925,0.6172137084264048,FALSE
Paraíba,estado,Atividade,industria,eletricidade_gas_agua,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",1.0709149362403156,0.9644397645048881,1.145862662307061,1.224681276478767,FALSE
Paraíba,estado,Atividade,industria,eletricidade_gas_agua,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.24460772459999874,0.10887592236534277,0.34045418249348136,0.44016754334641484,FALSE
Paraíba,estado,Atividade,industria,construcao,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.511180103291046,0.5592349196900112,0.4962386363819165,0.4134552626573277,FALSE
Paraíba,estado,Atividade,industria,construcao,idx_preco,arima,"ARIMA(0,0,1) with non-zero mean",0.6647400193655874,0.6059997325855455,0.6890234667940145,0.7751655651730512,FALSE
Paraíba,estado,Atividade,servicos,comercio_veiculos,idx_volume,ets,"ETS(M,N,N)",0.41738882604555544,0.355194481744629,0.4728026983833513,0.4897538782911778,FALSE
Paraíba,estado,Atividade,servicos,comercio_veiculos,idx_preco,ets,"ETS(M,N,N)",0.7167728603306712,0.7059368865242789,0.7278265624495603,0.7272822416683186,FALSE
Paraíba,estado,Atividade,servicos,transporte_armazenagem,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",1.2284565064084696,1.185914273426592,1.2105326207337588,1.36169791737523,FALSE
Paraíba,estado,Atividade,servicos,transporte_armazenagem,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.8750617854221208,0.7387825349907648,0.8759104463143841,1.2144869201621158,FALSE
Paraíba,estado,Atividade,servicos,informacao_comunicacao,idx_volume,theta,Theta,0.7499653349794756,0.7009839208536568,0.7801550231182458,0.8271343380858673,FALSE
Paraíba,estado,Atividade,servicos,informacao_comunicacao,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.8945910821656458,0.5777713877802046,1.100425406309728,1.377888831913125,FALSE
Paraíba,estado,Atividade,servicos,financeiro_seguros,idx_volume,theta,Theta,0.7390166839997956,0.6396024686284364,0.7224731825266286,1.0123674746379439,FALSE
Paraíba,estado,Atividade,servicos,financeiro_seguros,idx_preco,arma,"ARIMA(0,0,0) with non-zero mean",0.8510653431331217,0.5033731334763554,1.180493785343798,1.2261532039590226,FALSE
Paraíba,estado,Atividade,servicos,imobiliaria,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",0.48081039055176683,0.4409031300848068,0.4704400467243263,0.5961340574603277,FALSE
Paraíba,estado,Atividade,servicos,imobiliaria,idx_preco,arma,"ARIMA(0,0,0) with non-zero mean",1.200736683983354,1.483337065679392,1.0168060868086843,0.7701316255052637,FALSE
Paraíba,estado,Atividade,adm_publica,adm_publica,idx_volume,ets,"ETS(A,N,N)",1.9525032855589721,1.8661729810470846,1.884606147897428,2.2701747533310073,FALSE
Paraíba,estado,Atividade,adm_publica,adm_publica,idx_preco,ets_amort,"ETS(A,Ad,N)",1.1113402651859376,1.155623048569475,1.0045306911866558,1.1608476677260173,FALSE
Paraíba,estado,Atividade,servicos,outros_servicos,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",1.37531354831076,1.1603672438320738,1.6198895275257814,1.545815340684943,FALSE
Paraíba,estado,Atividade,servicos,outros_servicos,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.43932611482574174,0.6162710139717372,0.32698533779168715,0.16547503251183499,FALSE
Pernambuco,estado,Atividade,agropecuaria,agropecuaria,idx_volume,ets_amort,"ETS(M,Ad,N)",0.5219531443795807,0.694498557603534,0.3550622092428937,0.3409260140247283,FALSE
Pernambuco,estado,Atividade,agropecuaria,agropecuaria,idx_preco,ets,"ETS(M,N,N)",0.3343131941200024,0.3454805417437147,0.17163851630926918,0.5504068417768215,FALSE
Pernambuco,estado,Atividade,industria,ind_extrativa,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.27521273948245445,0.31425401759037214,0.248883700702915,0.21710310238196937,FALSE
Pernambuco,estado,Atividade,industria,ind_extrativa,idx_preco,ets_amort,"ETS(M,Ad,N)",0.30532404428955096,0.32548339935156206,0.2212975973489402,0.38096532704543923,FALSE
Pernambuco,estado,Atividade,industria,ind_transformacao,idx_volume,ets_amort,"ETS(A,Ad,N)",0.9410806502061702,0.9734290684070925,0.9295814085626587,0.8774584671691312,FALSE
Pernambuco,estado,Atividade,industria,ind_transformacao,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",1.2329057528224305,1.2176985970856191,1.2839905612074323,1.194296429586956,FALSE
Pernambuco,estado,Atividade,industria,eletricidade_gas_agua,idx_volume,ets,"ETS(M,N,N)",0.39182908633197605,0.45877393988064574,0.29797986549346867,0.3652407837180629,FALSE
Pernambuco,estado,Atividade,industria,eletricidade_gas_agua,idx_preco,ets,"ETS(A,N,N)",0.39754771301128317,0.3214096731919388,0.45821140125276216,0.4968972801974256,FALSE
Pernambuco,estado,Atividade,industria,construcao,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.39953888593118514,0.378177856548138,0.42321539335956115,0.41742669824623874,FALSE
Pernambuco,estado,Atividade,industria,construcao,idx_preco,ets_amort,"ETS(M,Ad,N)",0.3860628668612512,0.4861857891233807,0.1990201108585712,0.41631969520994755,FALSE
Pernambuco,estado,Atividade,servicos,comercio_veiculos,idx_volume,ets,"ETS(M,N,N)",0.5124011285736814,0.428785130133353,0.5649220778154176,0.6426597008118977,FALSE
Pernambuco,estado,Atividade,servicos,comercio_veiculos,idx_preco,ets_amort,"ETS(A,Ad,N)",0.7036524609787815,0.49184832412526797,0.8535028498847472,1.008387219753617,FALSE
Pernambuco,estado,Atividade,servicos,transporte_armazenagem,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",1.0495139294372842,0.9938220313073906,1.0889096444716537,1.1296501022104632,FALSE
Pernambuco,estado,Atividade,servicos,transporte_armazenagem,idx_preco,ets,"ETS(A,N,N)",0.8554930955173927,0.6080676459278813,0.9394817331642641,1.3480737630208641,FALSE
Pernambuco,estado,Atividade,servicos,informacao_comunicacao,idx_volume,arima,"ARIMA(1,0,0) with non-zero mean",0.593418861703236,0.6063910238742015,0.5697414610069492,0.5965045573202525,FALSE
Pernambuco,estado,Atividade,servicos,informacao_comunicacao,idx_preco,ets_amort,"ETS(A,Ad,N)",0.9347254714559592,0.6874086843784162,1.1906503549384604,1.1691301139260648,FALSE
Pernambuco,estado,Atividade,servicos,financeiro_seguros,idx_volume,theta,Theta,1.3137571994755388,0.9349697702052074,1.3398315597539878,2.2216142322336934,FALSE
Pernambuco,estado,Atividade,servicos,financeiro_seguros,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.7403924497945631,0.5331642310615538,0.8750990475080355,1.0564031000568777,FALSE
Pernambuco,estado,Atividade,servicos,imobiliaria,idx_volume,arma,"ARIMA(0,0,1) with non-zero mean",0.6752845703271474,0.5265474994067693,0.6995487955549563,1.0107309097863795,FALSE
Pernambuco,estado,Atividade,servicos,imobiliaria,idx_preco,arima,"ARIMA(1,0,0) with non-zero mean",0.65452323844508,0.4469780872036802,0.7837756593825447,0.9795074851423824,FALSE
Pernambuco,estado,Atividade,adm_publica,adm_publica,idx_volume,ets_amort,"ETS(A,Ad,N)",1.9911948607804972,1.6761401068752457,2.255771264300266,2.3819671402639733,FALSE
Pernambuco,estado,Atividade,adm_publica,adm_publica,idx_preco,ssm,Local linear structural model,0.5064334818325517,0.2823109182729681,0.5936060201337625,0.9359810832796942,FALSE
Pernambuco,estado,Atividade,servicos,outros_servicos,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",1.65302798699811,1.482391175405393,1.8751885434665314,1.7463791812772707,FALSE
Pernambuco,estado,Atividade,servicos,outros_servicos,idx_preco,theta,Theta,0.6048832075258674,0.679433802587197,0.49095949605036615,0.5893922870857957,FALSE
Alagoas,estado,Atividade,agropecuaria,agropecuaria,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.3477131006769403,0.27766779218829546,0.4360269100047325,0.3903556579068639,FALSE
Alagoas,estado,Atividade,agropecuaria,agropecuaria,idx_preco,ssm,Local linear structural model,1.027277522871038,0.9030497207068335,1.2461026717670707,1.0096093049375001,FALSE
Alagoas,estado,Atividade,industria,ind_extrativa,idx_volume,theta,Theta,0.9783960069342994,0.46347535900154796,1.1559567362232894,1.999356532832693,FALSE
Alagoas,estado,Atividade,industria,ind_extrativa,idx_preco,ets,"ETS(A,N,N)",1.1623875573507405,1.1627008899799385,1.1613324893498367,1.1631868277791013,FALSE
Alagoas,estado,Atividade,industria,ind_transformacao,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.654284017821938,0.5984687386229882,0.7436469320560458,0.6597778444681506,FALSE
Alagoas,estado,Atividade,industria,ind_transformacao,idx_preco,arima,"ARIMA(0,0,1) with non-zero mean",0.7615799428801171,0.7766637992592283,0.7692430535228818,0.7123756359681918,FALSE
Alagoas,estado,Atividade,industria,eletricidade_gas_agua,idx_volume,arima,"ARIMA(0,0,1) with non-zero mean",1.674384104665976,1.3658805914192855,1.8538917452662262,2.176381426882327,FALSE
Alagoas,estado,Atividade,industria,eletricidade_gas_agua,idx_preco,ets,"ETS(M,N,N)",0.7405988221116686,0.627181644508803,0.8799247592380621,0.8151528604292422,FALSE
Alagoas,estado,Atividade,industria,construcao,idx_volume,ets,"ETS(A,N,N)",0.37877636361260997,0.4049354995797921,0.3226346851189385,0.39759104143516183,FALSE
Alagoas,estado,Atividade,industria,construcao,idx_preco,ets,"ETS(M,N,N)",0.763949246684601,0.656039592576446,0.9308648431025427,0.7833499873280759,FALSE
Alagoas,estado,Atividade,servicos,comercio_veiculos,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.3156969965876848,0.19248248726386447,0.40649452948989306,0.4875369705439233,FALSE
Alagoas,estado,Atividade,servicos,comercio_veiculos,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.6575702917829325,0.7239443140785525,0.616337986434757,0.5534836940661457,FALSE
Alagoas,estado,Atividade,servicos,transporte_armazenagem,idx_volume,theta,Theta,0.9747252296578536,0.9801879110209142,0.8833496773032167,1.0981318547821575,FALSE
Alagoas,estado,Atividade,servicos,transporte_armazenagem,idx_preco,ets_amort,"ETS(M,Ad,N)",0.32952869718687383,0.18445800787646258,0.35883334499351227,0.6482484487529442,FALSE
Alagoas,estado,Atividade,servicos,informacao_comunicacao,idx_volume,ets,"ETS(M,N,N)",0.5411946402472118,0.4967510329766088,0.5052967869491604,0.7061504383707964,FALSE
Alagoas,estado,Atividade,servicos,informacao_comunicacao,idx_preco,theta,Theta,0.6773259486903676,0.15570279149755248,1.1599699556664573,1.2574178312082709,FALSE
Alagoas,estado,Atividade,servicos,financeiro_seguros,idx_volume,theta,Theta,0.9501897996249424,0.8535012795390184,0.7197988103462759,1.5374975837577523,FALSE
Alagoas,estado,Atividade,servicos,financeiro_seguros,idx_preco,arma,"ARIMA(0,0,0) with non-zero mean",0.718062865549365,0.5159707798253639,0.8665024118192118,1.0006337604545976,FALSE
Alagoas,estado,Atividade,servicos,imobiliaria,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.8043842806848688,0.7616959262802595,0.7850177470763094,0.940154967109231,FALSE
Alagoas,estado,Atividade,servicos,imobiliaria,idx_preco,ets,"ETS(A,N,N)",0.365885941587731,0.4285533603057577,0.34980287241288516,0.23334199855493298,FALSE
Alagoas,estado,Atividade,adm_publica,adm_publica,idx_volume,ets_amort,"ETS(A,Ad,N)",1.914184663877994,1.7112899082371849,1.921588355331102,2.4103160158003547,FALSE
Alagoas,estado,Atividade,adm_publica,adm_publica,idx_preco,ets_amort,"ETS(A,Ad,N)",0.8853232238781743,0.9109915834864749,0.9266562054417378,0.759152852512078,FALSE
Alagoas,estado,Atividade,servicos,outros_servicos,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",1.59878646608828,1.3315624610031205,1.894249988349492,1.8236511954093608,FALSE
Alagoas,estado,Atividade,servicos,outros_servicos,idx_preco,theta,Theta,0.349087879777819,0.35737820294513345,0.38725217292748,0.2711156321350416,FALSE
Sergipe,estado,Atividade,agropecuaria,agropecuaria,idx_volume,ets,"ETS(A,N,N)",0.8021768093188532,1.0899919588675469,0.6752720802481631,0.27299602905315395,FALSE
Sergipe,estado,Atividade,agropecuaria,agropecuaria,idx_preco,ets,"ETS(M,N,N)",0.49903434121108303,0.4279527433402226,0.5186821612521173,0.6472666058266829,FALSE
Sergipe,estado,Atividade,industria,ind_extrativa,idx_volume,ssm,Local linear structural model,0.7648470123220685,0.3423572567080718,0.6497092122812645,1.9937781014182663,FALSE
Sergipe,estado,Atividade,industria,ind_extrativa,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",1.078469338183962,1.226067030759459,0.880209651549258,1.0068646366972753,FALSE
Sergipe,estado,Atividade,industria,ind_transformacao,idx_volume,arma,"ARIMA(1,0,0) with non-zero mean",0.7499652881787632,0.8107398861592378,0.7064383979764348,0.6633191285310691,FALSE
Sergipe,estado,Atividade,industria,ind_transformacao,idx_preco,theta,Theta,0.6130094706677294,0.39105450396504593,0.7258997145939591,0.9985615215350935,FALSE
Sergipe,estado,Atividade,industria,eletricidade_gas_agua,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",1.3823816046265598,1.358055277052174,1.4810574630520037,1.295183635924358,FALSE
Sergipe,estado,Atividade,industria,eletricidade_gas_agua,idx_preco,arima,"ARIMA(0,0,0) with non-zero mean",0.42119679958644235,0.4898299246508527,0.37529068570442087,0.3184731577484488,FALSE
Sergipe,estado,Atividade,industria,construcao,idx_volume,arima,"ARIMA(0,0,2) with non-zero mean",0.42306370005107696,0.4100570163366064,0.411103835960322,0.47352020547338586,FALSE
Sergipe,estado,Atividade,industria,construcao,idx_preco,ets,"ETS(A,N,N)",0.9230989383576469,1.1727420228740961,0.8198705350185471,0.45383383207517325,FALSE
Sergipe,estado,Atividade,servicos,comercio_veiculos,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",0.6619296979949724,0.6660505944292082,0.700393876083233,0.5939311897769917,FALSE
Sergipe,estado,Atividade,servicos,comercio_veiculos,idx_preco,ets,"ETS(M,N,N)",0.6597458640101072,0.6343013340655567,0.6359244105149133,0.759089369114274,FALSE
Sergipe,estado,Atividade,servicos,transporte_armazenagem,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.658317753009936,0.5488508448389153,0.802249953152083,0.7160867232242671,FALSE
Sergipe,estado,Atividade,servicos,transporte_armazenagem,idx_preco,theta,Theta,0.606712519723104,0.4614504773726646,0.7942091178617814,0.6886227283911864,FALSE
Sergipe,estado,Atividade,servicos,informacao_comunicacao,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.7728931379094066,0.8408742258421502,0.6684390400201348,0.7596215649114554,FALSE
Sergipe,estado,Atividade,servicos,informacao_comunicacao,idx_preco,ets,"ETS(A,N,N)",0.4160992182150562,0.4196446951547222,0.4558889799335516,0.3475508832881482,FALSE
Sergipe,estado,Atividade,servicos,financeiro_seguros,idx_volume,ets_amort,"ETS(M,Ad,N)",0.5610508621740854,0.49933771394059495,0.5011961278356787,0.8051158342654214,FALSE
Sergipe,estado,Atividade,servicos,financeiro_seguros,idx_preco,arma,"ARIMA(0,0,0) with non-zero mean",0.8838494210171532,0.6079440173197123,1.1399624066965042,1.1894434517417296,FALSE
Sergipe,estado,Atividade,servicos,imobiliaria,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",0.8132233470234804,1.0457262750461493,0.6342236556031211,0.5004655640973473,FALSE
Sergipe,estado,Atividade,servicos,imobiliaria,idx_preco,ets,"ETS(M,N,N)",1.0447718559330625,1.1871880743738934,1.1269574090629906,0.5654529801360937,FALSE
Sergipe,estado,Atividade,adm_publica,adm_publica,idx_volume,theta,Theta,1.6138873622869538,1.4450132696756848,1.6904197430154524,1.9212740227223795,FALSE
Sergipe,estado,Atividade,adm_publica,adm_publica,idx_preco,ets,"ETS(A,N,N)",0.4196616202525084,0.5228826461341971,0.3108933126656503,0.3247615169285739,FALSE
Sergipe,estado,Atividade,servicos,outros_servicos,idx_volume,arma,"ARIMA(0,0,0) with non-zero mean",1.2898999096392798,1.1405320714620673,1.4169106333704529,1.4728034194855513,FALSE
Sergipe,estado,Atividade,servicos,outros_servicos,idx_preco,theta,Theta,0.4951776857762095,0.6063455188588003,0.36707312533980346,0.40941494372434173,FALSE
Bahia,estado,Atividade,agropecuaria,agropecuaria,idx_volume,ssm,Local linear structural model,0.5725035051042746,0.7618449590057909,0.40197797914622263,0.35493815928756184,FALSE
Bahia,estado,Atividade,agropecuaria,agropecuaria,idx_preco,ets_amort,"ETS(M,Ad,N)",0.8951178210844759,0.8153739925543602,0.8749330768254646,1.1247545087982822,FALSE
Bahia,estado,Atividade,industria,ind_extrativa,idx_volume,arima,"ARIMA(0,0,0) with non-zero mean",0.6582513943715287,0.6877931901952982,0.5513371045599126,0.744768339529529,FALSE
